T,E
1.4593856291063596,-1.90625
1.4251586121618016,-1.9375
1.2450725366725273,-2.0
1.0447503728654672,-2.0
1.356428617643099,-2.0
1.19697870677337,-1.625
1.3366174296404318,-2.0
1.441423890701902,-2.0
1.2724232652513163,-2.0
1.2357123810990687,-2.0
1.3281094263884294,-1.96875
1.059174640901614,-2.0
1.0993503915904874,-2.0
1.086280913275668,-2.0
1.0630220645343318,-1.96875
